date;speaking;pitch;energy;nodding
282;1;203.37748;0.00259;0
283;1;224.26286;0.00124;1
284;1;201.84442;0.00285;0
285;1;202.13026;0.00278;0
286;1;215.31695;0.00134;0
287;1;209.32636;0.00820;0
288;1;214.58558;0.00492;1
289;1;221.21662;0.00497;1
290;1;246.24844;0.00338;0
291;1;192.65384;0.00253;0
292;1;227.21949;0.00224;0
293;1;187.29612;0.00092;0
294;1;198.20461;0.00261;0
295;1;186.74513;0.00135;1
296;1;208.74117;0.00175;0
297;1;193.63486;0.00023;0
298;0;0.00000;0.00000;1
299;0;0.00000;0.00000;1
300;0;0.00000;0.00000;0
301;0;0.00000;0.00000;1
302;0;0.00000;0.00000;1
303;0;0.00000;0.00000;0
304;0;0.00000;0.00000;1
305;0;0.00000;0.00000;1
306;0;0.00000;0.00000;0
307;0;0.00000;0.00000;0
308;0;0.00000;0.00000;1
309;0;0.00000;0.00000;1
310;0;0.00000;0.00000;1
311;0;0.00000;0.00000;1
312;0;0.00000;0.00000;0
313;0;0.00000;0.00000;0
314;0;0.00000;0.00000;0
315;0;0.00000;0.00000;0
316;0;0.00000;0.00000;0
317;0;0.00000;0.00000;1
318;0;0.00000;0.00000;1
319;0;0.00000;0.00000;0
320;0;0.00000;0.00000;0
321;0;0.00000;0.00000;0
322;0;0.00000;0.00000;0
323;0;0.00000;0.00000;0
324;0;0.00000;0.00000;0
325;0;0.00000;0.00000;0
326;0;0.00000;0.00000;1
327;1;213.24113;0.00091;0
328;1;275.02456;0.00479;0
329;1;235.56921;0.00394;0
330;1;220.17358;0.00381;0
331;1;195.50169;0.00215;0
332;1;221.13479;0.00249;0
333;1;215.06344;0.00406;0
334;1;198.54273;0.00547;0
335;1;213.90158;0.00696;0
336;1;219.16792;0.00812;1
337;1;204.79221;0.00626;0
338;1;206.59273;0.00196;1
339;1;177.19022;0.00029;0
340;1;209.19797;0.00331;0
341;1;223.58556;0.00425;0
342;1;204.71143;0.00402;0
343;1;203.59792;0.00562;0
344;1;207.01878;0.00161;0
345;1;191.59468;0.00546;0
346;1;197.50875;0.00826;0
347;1;213.30895;0.00642;0
348;1;193.77168;0.00307;1
349;1;221.40662;0.00851;0
350;1;214.51882;0.00268;0
351;1;206.61271;0.00908;0
352;1;229.67922;0.01102;1
353;1;212.00025;0.00393;0
354;1;228.77918;0.00648;0
355;1;221.01981;0.00399;0
356;1;202.22938;0.00110;1
357;1;207.36244;0.00606;1
358;1;224.78560;0.00385;1
359;1;205.45927;0.00385;0
360;1;205.22588;0.00499;0
361;1;210.70395;0.00259;1
362;1;215.29247;0.00384;1
363;1;210.07727;0.00211;1
364;1;208.89818;0.00296;1
365;1;224.72052;0.00192;1
366;1;190.27609;0.00234;1
367;1;192.83942;0.00130;0
368;1;201.84357;0.00133;0
369;1;176.48860;0.00079;1
370;1;210.50700;0.00022;1
371;1;208.89214;0.00008;1
372;0;0.00000;0.00000;1
373;0;0.00000;0.00000;0
374;0;0.00000;0.00000;1
375;0;0.00000;0.00000;0
376;0;0.00000;0.00000;0
377;0;0.00000;0.00000;1
378;0;0.00000;0.00000;1
379;1;207.74532;0.00114;0
380;1;236.53208;0.00454;0
381;1;223.56630;0.00248;0
382;1;221.25022;0.00244;0
383;1;215.51660;0.00238;0
384;1;193.52481;0.00210;0
385;1;216.10804;0.00366;0
386;1;210.36961;0.00289;0
387;1;191.02013;0.00021;0
388;1;166.14603;0.00070;0
389;1;184.04871;0.00017;0
390;1;198.98865;0.00299;0
391;1;215.74804;0.00458;0
392;1;212.07481;0.00139;0
393;1;213.90805;0.00415;0
394;1;216.09844;0.00519;0
395;1;212.21152;0.00206;0
396;1;196.74931;0.00066;1
397;1;210.42610;0.00216;1
398;1;219.27873;0.00225;0
399;1;199.40932;0.00265;1
400;1;208.96201;0.00317;1
401;1;212.98168;0.00211;1
402;1;235.83675;0.00152;1
403;1;215.69730;0.00167;1
404;1;180.55305;0.00120;0
405;1;185.78968;0.00174;0
406;1;221.04935;0.00800;0
407;1;225.40805;0.00327;0
408;1;223.23116;0.00229;0
409;1;209.48026;0.00226;0
410;1;214.19043;0.00040;0
411;1;196.53034;0.00111;0
412;1;201.14957;0.00021;0
413;1;221.52104;0.00140;0
414;1;211.57364;0.00247;0
415;1;211.81013;0.00245;1
416;1;207.56130;0.00139;0
417;1;198.78282;0.00000;0
418;1;169.47026;0.00000;0
419;1;209.86823;0.00358;0
420;1;231.26870;0.00603;0
421;1;223.77206;0.00281;0
422;1;199.13452;0.00103;0
423;1;226.58295;0.00602;0
424;1;217.77168;0.00398;1
425;1;201.69383;0.00162;1
426;1;207.36008;0.00160;1
427;1;202.67461;0.00323;1
428;1;196.90075;0.00112;0
