"date","speaking","pitch","energy","nodding"
"2016/02/03 00:00:51.250",1,205.78619,0.00561,0
"2016/02/03 00:00:51.500",1,207.13714,0.00297,0
"2016/02/03 00:00:51.750",1,217.25048,0.00001,0
"2016/02/03 00:00:52.000",1,238.30724,0.00011,0
"2016/02/03 00:00:52.250",1,242.35429,0.00394,0
"2016/02/03 00:00:52.500",1,230.49429,0.00166,0
"2016/02/03 00:00:52.750",1,235.69881,0.00353,0
"2016/02/03 00:00:53.000",1,239.20786,0.00722,0
"2016/02/03 00:00:53.250",1,221.63333,0.01244,0
"2016/02/03 00:00:53.500",1,221.89952,0.00215,0
"2016/02/03 00:00:53.750",1,207.01286,0.00419,0
"2016/02/03 00:00:54.000",1,193.89190,0.00291,0
"2016/02/03 00:00:54.250",1,186.15095,0.00087,0
"2016/02/03 00:00:54.500",1,201.28571,0.00202,0
"2016/02/03 00:00:54.750",1,187.37524,0.00167,0
"2016/02/03 00:00:55.000",1,193.50190,0.00249,0
"2016/02/03 00:00:55.250",1,180.74643,0.00102,0
"2016/02/03 00:00:55.500",1,167.49824,0.00201,0
"2016/02/03 00:00:55.750",1,205.70095,0.00042,0
"2016/02/03 00:00:56.000",1,220.26143,0.00196,0
"2016/02/03 00:00:56.250",1,202.40810,0.00122,0
"2016/02/03 00:00:56.500",1,196.39714,0.00103,0
"2016/02/03 00:00:56.750",1,194.87238,0.00001,0
"2016/02/03 00:00:57.000",1,191.95262,0.00004,0
"2016/02/03 00:00:57.250",1,215.35548,0.02166,0
"2016/02/03 00:00:57.500",1,216.19381,0.00658,0
"2016/02/03 00:00:57.750",1,208.02476,0.00142,0
"2016/02/03 00:00:58.000",1,237.08048,0.00000,0
"2016/02/03 00:00:58.250",1,210.86729,0.00000,0
"2016/02/03 00:00:58.500",1,198.22186,0.00160,0
"2016/02/03 00:00:58.750",1,199.06476,0.00572,0
"2016/02/03 00:00:59.000",1,205.00514,0.00250,0
"2016/02/03 00:00:59.250",1,196.88324,0.00485,0
"2016/02/03 00:00:59.500",1,188.58695,0.00485,0
"2016/02/03 00:00:59.750",1,231.35743,0.00351,0
"2016/02/03 00:01:0.000",1,218.06743,0.00000,0
"2016/02/03 00:01:0.250",1,185.41929,0.00000,0
"2016/02/03 00:01:0.500",1,188.44362,0.00006,0
"2016/02/03 00:01:0.750",1,200.67952,0.00306,0
"2016/02/03 00:01:1.000",1,196.31524,0.00155,0
"2016/02/03 00:01:1.250",1,220.48429,0.00141,0
"2016/02/03 00:01:1.500",1,219.18581,0.00288,0
"2016/02/03 00:01:1.750",1,192.80771,0.01106,0
"2016/02/03 00:01:2.000",1,189.20476,0.00672,0
"2016/02/03 00:01:2.250",1,182.79538,0.00554,0
"2016/02/03 00:01:2.500",1,228.32105,0.00295,0
"2016/02/03 00:01:2.750",1,214.03714,0.00595,1
"2016/02/03 00:01:3.000",1,230.80300,0.00144,1
"2016/02/03 00:01:3.250",1,216.23714,0.00215,0
"2016/02/03 00:01:3.500",1,218.22476,0.00710,0
"2016/02/03 00:01:3.750",1,219.70667,0.00150,1
"2016/02/03 00:01:4.000",1,211.34452,0.00002,1
"2016/02/03 00:01:4.250",1,232.02381,0.00948,1
"2016/02/03 00:01:4.500",1,251.46143,0.00891,1
"2016/02/03 00:01:4.750",1,246.08238,0.00033,0
"2016/02/03 00:01:5.000",1,245.36714,0.00001,0
"2016/02/03 00:01:5.250",1,218.07667,0.00656,0
"2016/02/03 00:01:5.500",1,150.72714,0.00350,0
